No Satelit    Epoch                 B*               True Anomaly       Ketinggian
41603         2023.03516654477      0.00011659       339.07585372       492.65975768
41603         2023.03550235863      0.00011804       290.30720670       498.34508735
41603         2023.03622290564      0.00012118       290.69991635       498.28445099
41603         2023.03716719496      0.00012555        18.32938373       492.45521928
41603         2023.03805511408      0.00012948       353.25180094       491.99655999
41603         2023.03875759079      0.00013407       317.62585003       494.50270323
41603         2023.03987091512      0.00014058        23.35722217       492.71308405
41603         2023.04075809082      0.00014409       356.83691137       491.89654029
41603         2023.04145848816      0.00015070       316.95868201       494.52786658
41603         2023.04257529953      0.00015646        29.52372592       493.08357965
41603         2023.04324709408      0.00015774       292.00083361       497.93508162
41603         2023.04363994104      0.00016061       357.57242790       491.75856317
41603         2023.04433585214      0.00016492       308.64612639       495.46931133
41603         2023.04490499726      0.00016580         6.44423884       491.81838562
41603         2023.04545874619      0.00016802        33.33348094       493.35338234
41603         2023.04597964005      0.00016775       354.37092386       491.75621664
41603         2023.04633178400      0.00016859       338.30046250       492.41203955
41603         2023.04721854890      0.00017232       310.92352768       495.12664428
41603         2023.04777938115      0.00017339       352.03727344       491.79400158
41603         2023.04889079266      0.00017391        53.66343596       495.66893381
41603         2023.04991781441      0.00017640       306.65187473       495.62677550
41603         2023.05048549625      0.00017636         1.64375845       491.61139427
41603         2023.05086580762      0.00017685        42.07179239       494.16597820
41603         2023.05139319003      0.00017554        16.13773981       491.96457287
41603         2023.05227034605      0.00017725       329.67490354       492.90812418
41603         2023.05356577463      0.00017620        39.65295792       493.81261279
41603         2023.05445294748      0.00017146        12.87324164       491.72502308
41603         2023.05515324074      0.00017237       332.74717466       492.58494823
41603         2023.05627014022      0.00016959        45.74333972       494.50214797
41603         2023.05717922342      0.00016371        62.84953877       496.92415649
41603         2023.05785674597      0.00016359       337.01165044       492.26166783
41603         2023.05897465712      0.00016144        51.89320713       495.28886685
41603         2023.06003748956      0.00015732        16.14916466       491.79956556
41603         2023.06073970312      0.00015854       339.77672433       492.04079632
41603         2023.06185375668      0.00015863        47.09255499       494.60585739
41603         2023.06237980521      0.00015716        18.43029619       491.89287470
41603         2023.06344290123      0.00015852       343.47939496       491.77096685
41603         2023.06455721211      0.00015949        51.39552529       495.13712984
41603         2023.06544159940      0.00015864        19.16974740       491.87604387
41603         2023.06631537849      0.00016138       325.93659878       493.05132045
41603         2023.06685264962      0.00016099       320.02756750       493.67231706
41603         2023.06742213912      0.00016089        18.59584323       491.82717508
41603         2023.06796209104      0.00015786        17.69385880       491.76711364
41603         2023.06919717342      0.00015950       326.53028143       492.94698303
41603         2023.06996464907      0.00015701        61.09784137       496.50791411
41603         2023.07087428140      0.00015090        79.63365444       499.59228829
41603         2023.07155102162      0.00015063       352.29545529       491.40444916
41603         2023.07265982753      0.00014656        49.05696693       494.78789461
41603         2023.07357693137      0.00014126        82.06424791       500.00241419
41603         2023.07425352192      0.00014024       354.34385557       491.36586534
41603         2023.07554802099      0.00013612        62.56029354       496.72443101
41603         2023.07643499742      0.00013225        35.38474759       493.12839274
41603         2023.07713709858      0.00013222       358.81291050       491.26882234
41603         2023.07825103879      0.00013056        66.04657530       497.25158427
41603         2023.07912678532      0.00012671        16.50773772       491.63698838
41603         2023.07964304556      0.00012772       328.46775226       492.71945111
41603         2023.08076809863      0.00012556        58.10631977       495.98306788
41603         2023.08162637074      0.00012167       333.39480045       492.26954665
41603         2023.08201842518      0.00011979        37.21441462       493.26484518
41603         2023.08272305849      0.00011917         5.72286779       491.24588702
41603         2023.08366210096      0.00011559        83.29981231       500.15981426
41603         2023.08456779101      0.00010894        93.64909956       501.98426681
41603         2023.08542539778      0.00010651         7.86035246       491.36093919
41603         2023.08598597405      0.00010293        48.64030415       494.68440943
41603         2023.08654745816      0.00010050        91.16920790       501.54102140
41603         2023.08727089660      0.00009554        97.06665510       502.57032905
41603         2023.08810586830      0.00009413       326.00095774       493.01635144
41603         2023.08886198244      0.00009270        38.07511080       493.40533820
41603         2023.09027073222      0.00009162       333.99408957       492.26628378
41603         2023.09100070775      0.00009319       353.38570793       491.33283473
41603         2023.09175614915      0.00009361        63.88048310       496.87561368
41603         2023.09282972014      0.00009462        49.97027167       494.83064630
41603         2023.09370363833      0.00009926       356.95590753       491.26633142
41603         2023.09464876918      0.00010091        86.47794793       500.67829411
41603         2023.09553640529      0.00010024        61.00083092       496.41669792
41603         2023.09641669619      0.00010567        20.83822333       491.89987687
41603         2023.09735315356      0.00010674        92.93383647       501.79353046
41603         2023.09805451605      0.00010487        55.09304466       495.54555144
41603         2023.09856759321      0.00010623         0.75419783       491.25404895
41603         2023.09893413425      0.00010798        13.50593809       491.54183331
41603         2023.10004889852      0.00010905        82.06877265       499.88544711
41603         2023.10096457959      0.00010649       112.14570813       505.01698790
41603         2023.10182271345      0.00010902        27.83524258       492.47567338
41603         2023.10236784745      0.00010865        37.70020125       493.39351779
41603         2023.10310061811      0.00011123        62.64469992       496.67217337
41603         2023.10346306485      0.00011146        67.28411954       497.40155751
41603         2023.10398881249      0.00011341        38.39438049       493.44822327
41603         2023.10434498140      0.00011589        30.61597882       492.67961513
41603         2023.10526049641      0.00011959        61.05173985       496.42746470
41603         2023.10613609707      0.00012415        11.17400572       491.49814647
41603         2023.10669187315      0.00012863        42.55877233       493.90355226
41603         2023.10704675748      0.00013290        32.00931598       492.81877658
41603         2023.10834336501      0.00014273       103.60072179       503.51091142
41603         2023.10922961860      0.00014844        75.48738191       498.71223605
41603         2023.10974926132      0.00015445        34.42719044       493.06595669
41603         2023.11173315077      0.00016334        40.57765464       493.72304874
41603         2023.11209147871      0.00016804        36.54070364       493.27665435
41603         2023.11281313115      0.00017345        39.62552934       493.57914568
41603         2023.11391654633      0.00017860        85.32534454       500.33995548
41603         2023.11463042411      0.00018107        72.52769389       498.19444222
41603         2023.11551652814      0.00018940        44.29539403       494.12284419
41603         2023.11624989838      0.00019354        70.35146590       497.84639443
41603         2023.11751595888      0.00019882        81.61221911       499.67883119
41603         2023.11821832975      0.00020347        45.80382352       494.33009600
41603         2023.11914439458      0.00020605        97.25623963       502.29222806
41603         2023.12003440753      0.00020640        76.58713682       498.82841322
41603         2023.12092049307      0.00021216        48.04625192       494.61239142
41603         2023.12148383496      0.00021229        94.34766494       501.77557437
41603         2023.12203568477      0.00021303       117.61585475       505.49553268
41603         2023.12255557195      0.00021069        77.13787389       498.90204815
41603         2023.12309945003      0.00020949        84.48656893       500.11085437
41603         2023.12379704348      0.00021132        39.22532518       493.61009969
41603         2023.12433013641      0.00021029        24.97970093       492.36111774
41603         2023.12474046331      0.00021046       125.41064422       506.54774308
41603         2023.12562357871      0.00020627        91.23957257       501.21259256
41603         2023.12667512395      0.00020691        33.55736839       493.09978873
41603         2023.12724081844      0.00020670        84.54076401       500.08784848
41603         2023.12850619200      0.00020696        94.05558001       501.64178600
41603         2023.12955705159      0.00020900        35.01558512       493.29023768
41603         2023.12994236047      0.00020988        85.38811851       500.20690097
41603         2023.13121008222      0.00021306        99.74251503       502.52258778
41603         2023.13191131068      0.00021735        61.84303078       496.53909523
41603         2023.13265024690      0.00021906        99.34563996       502.43607009
41603         2023.13354579507      0.00021804        89.84274858       500.89149331
41603         2023.13461339658      0.00022015        64.21555455       496.85831655
41603         2023.13554002268      0.00021901       116.88934625       505.09847669
41603         2023.13654788178      0.00021488       331.95517032       492.73885426
41603         2023.13769925016      0.00020586       114.33128068       504.66725206
41603         2023.13824543175      0.00020268       126.51209241       506.34797285
41603         2023.13934206521      0.00018579       159.22071376       509.42327729
41603         2023.14019904466      0.00017821        72.51727620       498.14560638
41603         2023.14112860214      0.00016954       130.99227930       506.89809441
41603         2023.14219958315      0.00015803       112.44575944       504.37032422
41603         2023.14272082674      0.00015294        74.62311331       498.44037738
41603         2023.14401763822      0.00014447       147.15509235       508.54764960
41603         2023.14474710710      0.00013983       165.50705363       509.64694604
41603         2023.14577379827      0.00013793        58.40308037       496.10676218
41603         2023.14671845123      0.00013732       146.90052678       508.43279219
41603         2023.14753932014      0.00013572       348.13783218       492.07352648
41603         2023.14793418011      0.00013690        57.92531003       496.08133353
41603         2023.14829992258      0.00013864        69.22453774       497.64693949
41603         2023.14958419775      0.00014002       117.03948325       504.88542110
41603         2023.15012320030      0.00013779       114.83438652       504.55949510
41603         2023.15136079578      0.00014030        69.45744437       497.68901992
41603         2023.15175098915      0.00013998       129.49270810       506.45625832
41603         2023.15303475921      0.00013856       176.34475930       509.59462174
41603         2023.15370624408      0.00014066        79.15295296       499.13438496
41603         2023.15462543816      0.00013973       116.97434197       504.77425915
41603         2023.15516728592      0.00013877       120.34761465       505.21847617
41603         2023.15589159227      0.00013748       128.54557668       506.20623030
41603         2023.15659435079      0.00013806        93.74513747       501.33990965
41603         2023.15732896356      0.00016086       122.70131187       505.33024343
41603         2023.15787240978      0.00016421       129.26771619       506.10728253
41603         2023.15823802718      0.00016263       140.09678642       507.23016309
41603         2023.15877175871      0.00018576       127.22271418       505.85053428
41603         2023.15911222236      0.00019190        88.07055409       500.45657276
41603         2023.16041106868      0.00021716       164.85209408       508.90544466
41603         2023.16128808860      0.00022353       118.28965145       504.70601618
41603         2023.16215637027      0.00022718        54.45208679       495.80946810
41603         2023.16292614381      0.00021432       153.71559098       508.24533853
41603         2023.16402477964      0.00017557       190.61223352       508.98519782
41603         2023.16488178238      0.00017745       104.58539481       502.79404947
41603         2023.16670044244      0.00015357       141.18475231       507.18229989
41603         2023.16794951997      0.00018464       118.74668884       504.71561892
41603         2023.16887981200      0.00018592       178.89808655       509.03652564
41603         2023.17028641737      0.00018787       111.84659246       503.73093980
41603         2023.17083229408      0.00018719       123.30256304       505.20474429
41603         2023.17213182427      0.00018778       201.73159214       508.30245127
41603         2023.17314605863      0.00019055        70.04355294       497.78808471
41603         2023.17391460833      0.00019051       166.64594122       508.65394519
41603         2023.17479054767      0.00019072       118.26857078       504.49990954
41603         2023.17586234071      0.00019560       101.64434812       502.24416387
41603         2023.17641662342      0.00019609       130.00311028       505.87373350
41603         2023.17769248405      0.00019746       161.30518882       508.34742281
41603         2023.17874594375      0.00020508       108.33747712       503.10971343
41603         2023.17968923718      0.00020859       194.70190509       508.35954683
41603         2023.18057309282      0.00020886       162.17644767       508.22794359
41603         2023.18144510471      0.00021319       105.97615232       502.74190785
41603         2023.18238941729      0.00021572       194.36930145       508.28330403
41603         2023.18291529153      0.00021549       165.99735753       508.28764981
41603         2023.18432734564      0.00022032       109.89096055       503.19098619
41603         2023.18561210737      0.00022283       159.03503377       507.86504291
41603         2023.18615503732      0.00022352       164.75732924       508.10941529
41603         2023.18703035121      0.00022801       115.23668192       503.83146506
41603         2023.18779795756      0.00022986       210.25698961       507.27052748
41603         2023.18868147759      0.00022980       177.14895806       508.33187064
41603         2023.18955384893      0.00023464       121.68196088       504.55739700
41603         2023.19030850934      0.00023591       190.74979363       508.15372092
41603         2023.19066041940      0.00023646       174.58808869       508.25065349
41603         2023.19156149340      0.00023483       176.46879887       508.26938406
41603         2023.19246745762      0.00023756       188.23319154       508.18203022
41603         2023.19319410745      0.00023818       201.54612847       507.66312824
41603         2023.19408222600      0.00023485       177.84599261       508.17008352
41603         2023.19442564907      0.00023457       144.68450427       506.73766093
41603         2023.19478632616      0.00023559       145.85031693       506.83162360
41603         2023.19605655279      0.00023532       166.11575287       507.90325730
41603         2023.19677736789      0.00023213       167.78147432       507.91957430
41603         2023.19766925605      0.00023268       151.26716376       507.10500316
41603         2023.19878310690      0.00023036       218.43672808       506.37209964
41603         2023.19967019132      0.00022496       192.65717753       507.81876216
41603         2023.20055221236      0.00022396       156.50954862       507.31540071
41603         2023.20129739548      0.00022228       206.52796012       507.13167939
41603         2023.20218760671      0.00021694       186.99243324       507.84786180
41603         2023.20289257490      0.00021625       156.90938349       507.27981022
41603         2023.20419006027      0.00021231       231.48362337       505.00516840
41603         2023.20509893803      0.00020795       249.20060424       502.95593443
41603         2023.20595765734      0.00020843       166.74926559       507.67627504
41603         2023.20686238581      0.00020679       176.09036499       507.84369208
41603         2023.20759082647      0.00020503       193.02970813       507.64289115
41603         2023.20847710493      0.00020493       165.54223933       507.60656114
41603         2023.20939118789      0.00020436       193.39815043       507.62922583
41603         2023.21029944679      0.00020209       209.97197025       506.80169313
41603         2023.21065950277      0.00020130       210.21854778       506.76654439
41603         2023.21152862926      0.00020158       148.34523400       506.63629000
41603         2023.21247402099      0.00019969       238.60345352       504.12908484
41603         2023.21317579803      0.00019540       202.56317082       507.17109025
41603         2023.21388127660      0.00019451       173.47813020       507.69296244
41603         2023.21480186764      0.00019125       214.19969791       506.41472809
41603         2023.21532955170      0.00018938       189.58044223       507.61082421
41603         2023.21624138384      0.00018031       213.05120531       506.53650708
41603         2023.21694478463      0.00017782       179.83606237       507.75080971
41603         2023.21785417329      0.00017254       198.46749103       507.35202864
41603         2023.21876446529      0.00016578       219.19623662       506.04621916
41603         2023.21964005214      0.00016312       170.26116305       507.67400473
41603         2023.22020647655      0.00016069       223.02866662       505.71838308
41603         2023.22128476493      0.00015571       219.24552537       506.04993191
41603         2023.22164593096      0.00015597       222.17137689       505.77940461
41603         2023.22251790162      0.00015669       166.09768793       507.55423693
41603         2023.22343799381      0.00015647       206.09168157       506.95846133
41603         2023.22434960214      0.00018964       231.18954649       504.93759356
41603         2023.22522012603      0.00018440       172.51856525       507.79007612
41603         2023.22596321595      0.00019660       218.78729738       506.10547498
41603         2023.22705137551      0.00021806       234.30780510       504.53555394
41603         2023.22793359803      0.00023054       199.01765439       507.36566646
41603         2023.22885570427      0.00023624       242.94329873       503.53692772
41603         2023.22977763978      0.00023014       286.43585315       497.84374749
41603         2023.23063492140      0.00023306       201.03465336       507.23121870
41603         2023.23173147205      0.00019549       234.19034425       504.54312955
41603         2023.23263423247      0.00017133       239.81347294       503.91231128
41603         2023.23350920400      0.00017452       189.77537158       507.70614638
41603         2023.23445034463      0.00016841       271.62042105       499.76501545
41603         2023.23518150526      0.00019797       293.55242886       496.86539833
41603         2023.23585769819      0.00019982       205.99453844       506.96897167
41603         2023.23715591148      0.00019605       282.31109874       498.29595304
41603         2023.23803938921      0.00018986       249.60341066       502.67228373
41603         2023.23838103340      0.00018972       212.88470768       506.51277895
41603         2023.23874036058      0.00018853       211.60848004       506.59126904
41603         2023.23966641414      0.00018513       263.39155785       500.83038843
41603         2023.24037468671      0.00017992       240.19757180       503.81414209
41603         2023.24090692312      0.00017738       224.74773965       505.47669327
41603         2023.24126158392      0.00017760       214.20087379       506.40534524
41603         2023.24218251422      0.00017307       255.75285689       501.85476152
41603         2023.24308823556      0.00016863       267.00412936       500.32635149
41603         2023.24362148595      0.00016823       253.59523552       502.13364241
41603         2023.24449642258      0.00016859       203.38120793       507.13714326
41603         2023.24544059230      0.00017018       291.68556003       496.98655303
41603         2023.24616955485      0.00017325       309.92197890       494.81813295
41603         2023.24684584375      0.00017856       222.21302547       505.71940853
41603         2023.24814006110      0.00018453       290.95301245       497.01744315
41603         2023.24887135214      0.00018924       313.64524450       494.34311785
41603         2023.24972847274      0.00019682       227.47001826       505.24186389
41603         2023.25046214770      0.00020045       255.04439549       501.90789500
41603         2023.25157323074      0.00020275       317.31459847       493.89811221
41603         2023.25243085619      0.00020841       232.24960605       504.72066157
41603         2023.25335607641      0.00021083       282.87396635       497.99947909
41603         2023.25421611879      0.00020661       203.02140667       507.24964681
41603         2023.25459668378      0.00020571       244.10532771       503.32689650
41603         2023.25495120395      0.00020676       233.00139188       504.64167853
41603         2023.25624830093      0.00020433       307.27779087       494.86015440
41603         2023.25713369093      0.00019658       277.72952752       498.66669471
41603         2023.25821720975      0.00019148       284.81328964       497.65485374
41603         2023.25892391471      0.00018682       257.99083418       501.46533211
41603         2023.25985916718      0.00017774       328.50213689       492.66313276
41603         2023.26106419192      0.00017209       218.78568138       506.25706896
41603         2023.26144937167      0.00016889       268.96459160       499.88813627
41603         2023.26200939485      0.00016546       309.02381363       494.56215507
41603         2023.26250139926      0.00016201       213.15459523       506.65476998
41603         2023.26286762356      0.00016120       225.66029960       505.50993847
41603         2023.26376600321      0.00015831       222.40266993       505.84743968
41603         2023.26415299389      0.00015810       276.38224122       498.80057383
41603         2023.26471323110      0.00015731       316.91525471       493.66475138
41603         2023.26505170153      0.00015579       273.78011714       499.16848518
41603         2023.26647118395      0.00015480       232.95465038       504.73267895
41603         2023.26685521345      0.00015460       281.05910197       498.09886698
41603         2023.26739505745      0.00015388       280.73256986       498.13857992
41603         2023.26792138099      0.00015064       253.42759928       502.10057434
41603         2023.26920695386      0.00015149       304.34315093       494.94014370
41603         2023.26974780556      0.00015010       306.03956030       494.72518173
41603         2023.27027815795      0.00014821       286.69730916       497.24933908
41603         2023.27099987890      0.00014422       290.05252871       496.76125533
41603         2023.27170329984      0.00014414       256.79419047       501.61913109
41603         2023.27243795896      0.00014219       286.12663702       497.29159811
41603         2023.27281716915      0.00014119       324.67597970       492.68557122
41603         2023.27333818184      0.00013875       286.59146963       497.21161624
41603         2023.27369180581      0.00013843       273.93751351       499.06660963
41603         2023.27457455586      0.00013825       239.35168548       504.07838879
41603         2023.27551767485      0.00013809       325.82565947       492.50166152
41603         2023.27621623910      0.00013687       282.92130003       497.70319390
41603         2023.27710740732      0.00013958       265.11394785       500.37280371
41603         2023.27784128022      0.00013945       292.87088851       496.26439373
41603         2023.27822103732      0.00014139       332.56509437       491.91487932
41603         2023.27909625203      0.00014101       282.90953659       497.67863951
41603         2023.28092861038      0.00014758       347.74917245       491.08396623
41603         2023.28179881041      0.00014618       287.95657442       496.90653912
