Waktu           SSN     F10.7
12/12/2023	99	122.3
12/13/2023	109	130.7
12/14/2023	115	150.3
12/15/2023	118	139.8
12/16/2023	131	144.3
12/17/2023	116	149.7
12/18/2023	136	156.3
12/19/2023	155	173.5
12/20/2023	150	189.1
12/21/2023	150	187.4
12/22/2023	151	180.7
12/23/2023	138	168.6
12/24/2023	115	177.4
12/25/2023	113	161.3
12/26/2023	111	149.1
12/27/2023	76	144.5
12/28/2023	94	141.8
12/29/2023	82	138.2
12/30/2023	65	135.1
12/31/2023	53	141.4
1/1/2024	54	131.2
1/2/2024	66	137.4
1/3/2024	57	135.5
1/4/2024	98	121.6
1/5/2024	117	147.6
1/6/2024	144	154.1
1/7/2024	164	161.6
1/8/2024	162	170.4
1/9/2024	148	170.1
1/10/2024	164	179.9
1/11/2024	179	186.2
1/12/2024	179	180.3
1/13/2024	186	179.4
1/14/2024	157	181.7
1/15/2024	140	176.6
1/16/2024	131	173.8
1/17/2024	146	168.5
1/18/2024	129	157.1
1/19/2024	141	152.4
1/20/2024	132	161.0
1/21/2024	154	172.9
1/22/2024	164	189.9
1/23/2024	144	174.7
1/24/2024	122	166.6
1/25/2024	92	155.6
1/26/2024	79	151.9
1/27/2024	63	143.6
1/28/2024	68	136.8
1/29/2024	70	136.1
1/30/2024	70	131.0
1/31/2024	94	132.2
2/1/2024	118	132.9
2/2/2024	123	138.5
2/3/2024	127	152.0
2/4/2024	137	165.6
2/5/2024	157	168.6
2/6/2024	157	185.1
2/7/2024	150	183.3
2/8/2024	165	180.0
2/9/2024	129	178.6
2/10/2024	150	188.7
2/11/2024	167	175.7
2/12/2024	157	203.0
2/13/2024	138	189.9
2/14/2024	143	179.5
2/15/2024	147	173.9
2/16/2024	145	164.8
2/17/2024	120	165.9
2/18/2024	102	152.9
2/19/2024	73	148.6
2/20/2024	54	149.2
2/21/2024	51	166.2
2/22/2024	58	169.6
2/23/2024	106	169.2
2/24/2024	111	175.5
2/25/2024	115	177.1
2/26/2024	137	168.3
2/27/2024	120	165.1
2/28/2024	131	175.7
2/29/2024	128	161.1
3/1/2024	119	150.1
3/2/2024	97	149.7
3/3/2024	101	143.1
3/4/2024	109	137.6
3/5/2024	111	139.2
3/6/2024	101	133.9
3/7/2024	97	134.5
3/8/2024	102	127.2
3/9/2024	95	132.6
3/10/2024	77	125.3
3/11/2024	75	125.1
3/12/2024	84	128.9
3/13/2024	81	126.8
3/14/2024	70	125.7
3/15/2024	53	127.7
3/16/2024	63	142.6
3/17/2024	74	149.8
3/18/2024	119	175.8
3/19/2024	134	167.5
3/20/2024	124	174.1
3/21/2024	162	195.5
3/22/2024	164	196.2
3/23/2024	157	209.3
3/24/2024	166	194.0
3/25/2024	167	189.1
3/26/2024	141	177.4
3/27/2024	114	173.9
3/28/2024	98	172.1
3/29/2024	81	166.8
3/30/2024	50	139.3
3/31/2024	66	133.4
4/1/2024	32	120.3
4/2/2024	39	112.7
4/3/2024	38	111.7
4/4/2024	48	113.8
4/5/2024	78	120.6
4/6/2024	80	123.1
4/7/2024	84	124.9
4/8/2024	77	125.2
4/9/2024	55	124.8
4/10/2024	55	131.8
4/11/2024	90	144.4
4/12/2024	86	152.3
4/13/2024	120	161.9
4/14/2024	148	179.5
4/15/2024	171	193.2
4/16/2024	181	200.2
4/17/2024	209	218.2
4/18/2024	223	228.8
4/19/2024	240	215.4
4/20/2024	232	211.6
4/21/2024	231	219.4
4/22/2024	265	229.2
4/23/2024	266	221.6
4/24/2024	251	201.4
4/25/2024	209	168.8
4/26/2024	141	154.6
4/27/2024	139	154.6
4/28/2024	119	142.0
4/29/2024	100	139.5
4/30/2024	87	132.1
5/1/2024	116	136.9
5/2/2024	144	144.1
5/3/2024	160	158.6
5/4/2024	183	169.5
5/5/2024	183	180.0
5/6/2024	202	174.3
5/7/2024	193	207.4
5/8/2024	173	231.4
5/9/2024	180	237.7
5/10/2024	173	227.9
5/11/2024	170	218.0
5/12/2024	200	226.4
5/13/2024	243	220.0
5/14/2024	203	224.6
5/15/2024	210	220.8
5/16/2024	211	211.9
5/17/2024	200	208.7
5/18/2024	179	198.8
5/19/2024	183	205.5
5/20/2024	155	204.5
5/21/2024	177	195.4
5/22/2024	164	200.6
5/23/2024	144	180.7
5/24/2024	142	167.0
5/25/2024	112	156.4
5/26/2024	128	159.7
5/27/2024	142	174.6
5/28/2024	163	170.9
5/29/2024	169	175.2
5/30/2024	165	177.7
